"","V1","V2"
"9133",97455,-29665
"9134",97465,-29665
"9135",97475,-29665
"9136",97485,-29665
"9137",97495,-29665
"9138",97505,-29665
"9139",97515,-29665
"9140",97525,-29665
"9141",97535,-29665
"9142",97545,-29665
"9143",97555,-29665
"9144",97565,-29665
"9145",97575,-29665
"9146",97585,-29665
"9147",97595,-29665
"9148",97605,-29665
"9149",97615,-29665
"9150",97625,-29665
"9151",97635,-29665
"9152",97645,-29665
"9153",97655,-29665
"9154",97665,-29665
"9155",97675,-29665
"9156",97685,-29665
"9157",97695,-29665
"9158",97705,-29665
"9159",97715,-29665
"9160",97725,-29665
"9161",97735,-29665
"9162",97745,-29665
"9163",97755,-29665
"9164",97765,-29665
"9165",97775,-29665
"9166",97785,-29665
"9167",97795,-29665
"9168",97805,-29665
"9169",97815,-29665
"9170",97825,-29665
"9171",97835,-29665
"9172",97845,-29665
"9173",97855,-29665
"9174",97865,-29665
"9175",97875,-29665
"9176",97885,-29665
"9177",97895,-29665
"9178",97905,-29665
"9179",97915,-29665
"9180",97925,-29665
"9181",97935,-29665
"9182",97945,-29665
"9183",97955,-29665
"9184",97965,-29665
"9185",97975,-29665
"9186",97985,-29665
"9187",97995,-29665
"9188",98005,-29665
"9189",98015,-29665
"9190",98025,-29665
"9191",98035,-29665
"9192",98045,-29665
"9193",98055,-29665
"9194",98065,-29665
"9195",98075,-29665
"9196",98085,-29665
"9197",98095,-29665
"9198",98105,-29665
"9199",98115,-29665
"9200",98125,-29665
"9201",98135,-29665
"9202",98145,-29665
"9203",96015,-29655
"9204",96025,-29655
"9205",96035,-29655
"9206",96045,-29655
"9207",96055,-29655
"9208",96065,-29655
"9209",96075,-29655
"9210",96085,-29655
"9211",96095,-29655
"9212",96105,-29655
"9213",96115,-29655
"9214",96125,-29655
"9215",96135,-29655
"9216",96145,-29655
"9217",96155,-29655
"9218",96165,-29655
"9219",96175,-29655
"9220",96185,-29655
"9221",96195,-29655
"9222",96205,-29655
"9223",96215,-29655
"9224",96225,-29655
"9225",96235,-29655
"9226",96245,-29655
"9227",96255,-29655
"9228",96265,-29655
"9229",96275,-29655
"9230",96285,-29655
"9231",96295,-29655
"9232",96305,-29655
"9233",96315,-29655
"9234",96325,-29655
"9235",96335,-29655
"9236",96345,-29655
"9237",96355,-29655
"9238",96365,-29655
"9239",96375,-29655
"9240",96385,-29655
"9241",96395,-29655
"9242",96405,-29655
"9243",96415,-29655
"9244",96425,-29655
"9245",96435,-29655
"9246",96445,-29655
"9247",96455,-29655
"9248",96465,-29655
"9249",96475,-29655
"9250",96485,-29655
"9251",96495,-29655
"9252",96505,-29655
"9253",96515,-29655
"9254",96525,-29655
"9255",96535,-29655
"9256",96545,-29655
"9257",96555,-29655
"9258",96565,-29655
"9259",96575,-29655
"9260",96585,-29655
"9261",96595,-29655
"9262",96605,-29655
"9263",96615,-29655
"9264",96625,-29655
"9265",96635,-29655
"9266",96645,-29655
"9267",96655,-29655
"9268",96665,-29655
"9269",96675,-29655
"9270",96685,-29655
"9271",96695,-29655
"9272",96705,-29655
"9273",96715,-29655
"9274",96725,-29655
"9275",96735,-29655
"9276",96745,-29655
"9277",96755,-29655
"9278",96765,-29655
"9279",96775,-29655
"9280",96785,-29655
"9281",96795,-29655
"9282",96805,-29655
"9283",96815,-29655
"9284",96825,-29655
"9285",96835,-29655
"9286",96845,-29655
"9287",96855,-29655
"9288",96865,-29655
"9289",96875,-29655
"9290",96885,-29655
"9291",96895,-29655
"9292",96905,-29655
"9293",96915,-29655
"9294",96925,-29655
"9295",96935,-29655
"9296",96945,-29655
"9297",96955,-29655
"9298",96965,-29655
"9299",96975,-29655
"9300",96985,-29655
"9301",96995,-29655
"9302",97005,-29655
"9303",97015,-29655
"9304",97025,-29655
"9305",97035,-29655
"9306",97045,-29655
"9307",97055,-29655
"9308",97065,-29655
"9309",97075,-29655
"9310",97085,-29655
"9311",97095,-29655
"9312",97105,-29655
"9313",97115,-29655
"9314",97125,-29655
"9315",97135,-29655
"9316",97145,-29655
"9317",97155,-29655
"9318",97165,-29655
"9319",97175,-29655
"9320",97185,-29655
"9321",97195,-29655
"9322",97205,-29655
"9323",97215,-29655
"9324",97225,-29655
"9325",97235,-29655
"9326",97245,-29655
"9327",97255,-29655
"9328",97265,-29655
"9329",97275,-29655
"9330",97285,-29655
"9331",97295,-29655
"9332",97305,-29655
"9333",97315,-29655
"9334",97325,-29655
"9335",97335,-29655
"9336",97345,-29655
"9337",97355,-29655
"9338",97365,-29655
"9339",97375,-29655
"9340",97385,-29655
"9341",97395,-29655
"9342",97405,-29655
"9343",97415,-29655
"9344",97425,-29655
"9345",97435,-29655
"9346",97445,-29655
"9347",97455,-29655
"9348",97465,-29655
"9349",97475,-29655
"9350",97485,-29655
"9351",97495,-29655
"9352",97505,-29655
"9353",97515,-29655
"9354",97525,-29655
"9355",97535,-29655
"9356",97545,-29655
"9357",97555,-29655
"9358",97565,-29655
"9359",97575,-29655
"9360",97585,-29655
"9361",97595,-29655
"9362",97605,-29655
"9363",97615,-29655
"9364",97625,-29655
"9365",97635,-29655
"9366",97645,-29655
"9367",97655,-29655
"9368",97665,-29655
"9369",97675,-29655
"9370",97685,-29655
"9371",97695,-29655
"9372",97705,-29655
"9373",97715,-29655
"9374",97725,-29655
"9375",97735,-29655
"9376",97745,-29655
"9377",97755,-29655
"9378",97765,-29655
"9379",97775,-29655
"9380",97785,-29655
"9381",97795,-29655
"9382",97805,-29655
"9383",97815,-29655
"9384",97825,-29655
"9385",97835,-29655
"9386",97845,-29655
"9387",97855,-29655
"9388",97865,-29655
"9389",97875,-29655
"9390",97885,-29655
"9391",97895,-29655
"9392",97905,-29655
"9393",97915,-29655
"9394",97925,-29655
"9395",97935,-29655
"9396",97945,-29655
"9397",97955,-29655
"9398",97965,-29655
"9399",97975,-29655
"9400",97985,-29655
"9401",97995,-29655
"9402",98005,-29655
"9403",98015,-29655
"9404",98025,-29655
"9405",98035,-29655
"9406",98045,-29655
"9407",98055,-29655
"9408",98065,-29655
"9409",98075,-29655
"9410",98085,-29655
"9411",98095,-29655
"9412",98105,-29655
"9413",98115,-29655
"9414",98125,-29655
"9415",98135,-29655
"9416",98145,-29655
"9417",96015,-29645
"9418",96025,-29645
"9419",96035,-29645
"9420",96045,-29645
"9421",96055,-29645
"9422",96065,-29645
"9423",96075,-29645
"9424",96085,-29645
"9425",96095,-29645
"9426",96105,-29645
"9427",96115,-29645
"9428",96125,-29645
"9429",96135,-29645
"9430",96145,-29645
"9431",96155,-29645
"9432",96165,-29645
"9433",96175,-29645
"9434",96185,-29645
"9435",96195,-29645
"9436",96205,-29645
"9437",96215,-29645
"9438",96225,-29645
"9439",96235,-29645
"9440",96245,-29645
"9441",96255,-29645
"9442",96265,-29645
"9443",96275,-29645
"9444",96285,-29645
"9445",96295,-29645
"9446",96305,-29645
"9447",96315,-29645
"9448",96325,-29645
"9449",96335,-29645
"9450",96345,-29645
"9451",96355,-29645
"9452",96365,-29645
"9453",96375,-29645
"9454",96385,-29645
"9455",96395,-29645
"9456",96405,-29645
"9457",96415,-29645
"9458",96425,-29645
"9459",96435,-29645
"9460",96445,-29645
"9461",96455,-29645
"9462",96465,-29645
"9463",96475,-29645
"9464",96485,-29645
"9465",96495,-29645
"9466",96505,-29645
"9467",96515,-29645
"9468",96525,-29645
"9469",96535,-29645
"9470",96545,-29645
"9471",96555,-29645
"9472",96565,-29645
"9473",96575,-29645
"9474",96585,-29645
"9475",96595,-29645
"9476",96605,-29645
"9477",96615,-29645
"9478",96625,-29645
"9479",96635,-29645
"9480",96645,-29645
"9481",96655,-29645
"9482",96665,-29645
"9483",96675,-29645
"9484",96685,-29645
"9485",96695,-29645
"9486",96705,-29645
"9487",96715,-29645
"9488",96725,-29645
"9489",96735,-29645
"9490",96745,-29645
"9491",96755,-29645
"9492",96765,-29645
"9493",96775,-29645
"9494",96785,-29645
"9495",96795,-29645
"9496",96805,-29645
"9497",96815,-29645
"9498",96825,-29645
"9499",96835,-29645
"9500",96845,-29645
"9501",96855,-29645
"9502",96865,-29645
"9503",96875,-29645
"9504",96885,-29645
"9505",96895,-29645
"9506",96905,-29645
"9507",96915,-29645
"9508",96925,-29645
"9509",96935,-29645
"9510",96945,-29645
"9511",96955,-29645
"9512",96965,-29645
"9513",96975,-29645
"9514",96985,-29645
"9515",96995,-29645
"9516",97005,-29645
"9517",97015,-29645
"9518",97025,-29645
"9519",97035,-29645
"9520",97045,-29645
"9521",97055,-29645
"9522",97065,-29645
"9523",97075,-29645
"9524",97085,-29645
"9525",97095,-29645
"9526",97105,-29645
"9527",97115,-29645
"9528",97125,-29645
"9529",97135,-29645
"9530",97145,-29645
"9531",97155,-29645
"9532",97165,-29645
"9533",97175,-29645
"9534",97185,-29645
"9535",97195,-29645
"9536",97205,-29645
"9537",97215,-29645
"9538",97225,-29645
"9539",97235,-29645
"9540",97245,-29645
"9541",97255,-29645
"9542",97265,-29645
"9543",97275,-29645
"9544",97285,-29645
"9545",97295,-29645
"9546",97305,-29645
"9547",97315,-29645
"9548",97325,-29645
"9549",97335,-29645
"9550",97345,-29645
"9551",97355,-29645
"9552",97365,-29645
"9553",97375,-29645
"9554",97385,-29645
"9555",97395,-29645
"9556",97405,-29645
"9557",97415,-29645
"9558",97425,-29645
"9559",97435,-29645
"9560",97445,-29645
"9561",97455,-29645
"9562",97465,-29645
"9563",97475,-29645
"9564",97485,-29645
"9565",97495,-29645
"9566",97505,-29645
"9567",97515,-29645
"9568",97525,-29645
"9569",97535,-29645
"9570",97545,-29645
"9571",97555,-29645
"9572",97565,-29645
"9573",97575,-29645
"9574",97585,-29645
"9575",97595,-29645
"9576",97605,-29645
"9577",97615,-29645
"9578",97625,-29645
"9579",97635,-29645
"9580",97645,-29645
"9581",97655,-29645
"9582",97665,-29645
"9583",97675,-29645
"9584",97685,-29645
"9585",97695,-29645
"9586",97705,-29645
"9587",97715,-29645
"9588",97725,-29645
"9589",97735,-29645
"9590",97745,-29645
"9591",97755,-29645
"9592",97765,-29645
"9593",97775,-29645
"9594",97785,-29645
"9595",97795,-29645
"9596",97805,-29645
"9597",97815,-29645
"9598",97825,-29645
"9599",97835,-29645
"9600",97845,-29645
"9601",97855,-29645
"9602",97865,-29645
"9603",97875,-29645
"9604",97885,-29645
"9605",97895,-29645
"9606",97905,-29645
"9607",97915,-29645
"9608",97925,-29645
"9609",97935,-29645
"9610",97945,-29645
"9611",97955,-29645
"9612",97965,-29645
"9613",97975,-29645
"9614",97985,-29645
"9615",97995,-29645
"9616",98005,-29645
"9617",98015,-29645
"9618",98025,-29645
"9619",98035,-29645
"9620",98045,-29645
"9621",98055,-29645
"9622",98065,-29645
"9623",98075,-29645
"9624",98085,-29645
"9625",98095,-29645
"9626",98105,-29645
"9627",98115,-29645
"9628",98125,-29645
"9629",98135,-29645
"9630",98145,-29645
"9631",96015,-29635
"9632",96025,-29635
"9633",96035,-29635
"9634",96045,-29635
"9635",96055,-29635
"9636",96065,-29635
"9637",96075,-29635
"9638",96085,-29635
"9639",96095,-29635
"9640",96105,-29635
"9641",96115,-29635
"9642",96125,-29635
"9643",96135,-29635
"9644",96145,-29635
"9645",96155,-29635
"9646",96165,-29635
"9647",96175,-29635
"9648",96185,-29635
"9649",96195,-29635
"9650",96205,-29635
"9651",96215,-29635
"9652",96225,-29635
"9653",96235,-29635
"9654",96245,-29635
"9655",96255,-29635
"9656",96265,-29635
"9657",96275,-29635
"9658",96285,-29635
"9659",96295,-29635
"9660",96305,-29635
"9661",96315,-29635
"9662",96325,-29635
"9663",96335,-29635
"9664",96345,-29635
"9665",96355,-29635
"9666",96365,-29635
"9667",96375,-29635
"9668",96385,-29635
"9669",96395,-29635
"9670",96405,-29635
"9671",96415,-29635
"9672",96425,-29635
"9673",96435,-29635
"9674",96445,-29635
"9675",96455,-29635
"9676",96465,-29635
"9677",96475,-29635
"9678",96485,-29635
"9679",96495,-29635
"9680",96505,-29635
"9681",96515,-29635
"9682",96525,-29635
"9683",96535,-29635
"9684",96545,-29635
"9685",96555,-29635
"9686",96565,-29635
"9687",96575,-29635
"9688",96585,-29635
"9689",96595,-29635
"9690",96605,-29635
"9691",96615,-29635
"9692",96625,-29635
"9693",96635,-29635
"9694",96645,-29635
"9695",96655,-29635
"9696",96665,-29635
"9697",96675,-29635
"9698",96685,-29635
"9699",96695,-29635
"9700",96705,-29635
"9701",96715,-29635
"9702",96725,-29635
"9703",96735,-29635
"9704",96745,-29635
"9705",96755,-29635
"9706",96765,-29635
"9707",96775,-29635
"9708",96785,-29635
"9709",96795,-29635
"9710",96805,-29635
"9711",96815,-29635
"9712",96825,-29635
"9713",96835,-29635
"9714",96845,-29635
"9715",96855,-29635
"9716",96865,-29635
"9717",96875,-29635
"9718",96885,-29635
"9719",96895,-29635
"9720",96905,-29635
"9721",96915,-29635
"9722",96925,-29635
"9723",96935,-29635
"9724",96945,-29635
"9725",96955,-29635
"9726",96965,-29635
"9727",96975,-29635
"9728",96985,-29635
"9729",96995,-29635
"9730",97005,-29635
"9731",97015,-29635
"9732",97025,-29635
"9733",97035,-29635
"9734",97045,-29635
"9735",97055,-29635
"9736",97065,-29635
"9737",97075,-29635
"9738",97085,-29635
"9739",97095,-29635
"9740",97105,-29635
"9741",97115,-29635
"9742",97125,-29635
"9743",97135,-29635
"9744",97145,-29635
"9745",97155,-29635
"9746",97165,-29635
"9747",97175,-29635
"9748",97185,-29635
"9749",97195,-29635
"9750",97205,-29635
"9751",97215,-29635
"9752",97225,-29635
"9753",97235,-29635
"9754",97245,-29635
"9755",97255,-29635
"9756",97265,-29635
"9757",97275,-29635
"9758",97285,-29635
"9759",97295,-29635
"9760",97305,-29635
"9761",97315,-29635
"9762",97325,-29635
"9763",97335,-29635
"9764",97345,-29635
"9765",97355,-29635
"9766",97365,-29635
"9767",97375,-29635
"9768",97385,-29635
"9769",97395,-29635
"9770",97405,-29635
"9771",97415,-29635
"9772",97425,-29635
"9773",97435,-29635
"9774",97445,-29635
"9775",97455,-29635
"9776",97465,-29635
"9777",97475,-29635
"9778",97485,-29635
"9779",97495,-29635
"9780",97505,-29635
"9781",97515,-29635
"9782",97525,-29635
"9783",97535,-29635
"9784",97545,-29635
"9785",97555,-29635
"9786",97565,-29635
"9787",97575,-29635
"9788",97585,-29635
"9789",97595,-29635
"9790",97605,-29635
"9791",97615,-29635
"9792",97625,-29635
"9793",97635,-29635
"9794",97645,-29635
"9795",97655,-29635
"9796",97665,-29635
"9797",97675,-29635
"9798",97685,-29635
"9799",97695,-29635
"9800",97705,-29635
"9801",97715,-29635
"9802",97725,-29635
"9803",97735,-29635
"9804",97745,-29635
"9805",97755,-29635
"9806",97765,-29635
"9807",97775,-29635
"9808",97785,-29635
"9809",97795,-29635
"9810",97805,-29635
"9811",97815,-29635
"9812",97825,-29635
"9813",97835,-29635
"9814",97845,-29635
"9815",97855,-29635
"9816",97865,-29635
"9817",97875,-29635
"9818",97885,-29635
"9819",97895,-29635
"9820",97905,-29635
"9821",97915,-29635
"9822",97925,-29635
"9823",97935,-29635
"9824",97945,-29635
"9825",97955,-29635
"9826",97965,-29635
"9827",97975,-29635
"9828",97985,-29635
"9829",97995,-29635
"9830",98005,-29635
"9831",98015,-29635
"9832",98025,-29635
"9833",98035,-29635
"9834",98045,-29635
"9835",98055,-29635
"9836",98065,-29635
"9837",98075,-29635
"9838",98085,-29635
"9839",98095,-29635
"9840",98105,-29635
"9841",98115,-29635
"9842",98125,-29635
"9843",98135,-29635
"9844",98145,-29635
"9845",96015,-29625
"9846",96025,-29625
"9847",96035,-29625
"9848",96045,-29625
"9849",96055,-29625
"9850",96065,-29625
"9851",96075,-29625
"9852",96085,-29625
"9853",96095,-29625
"9854",96105,-29625
"9855",96115,-29625
"9856",96125,-29625
"9857",96135,-29625
"9858",96145,-29625
"9859",96155,-29625
"9860",96165,-29625
"9861",96175,-29625
"9862",96185,-29625
"9863",96195,-29625
"9864",96205,-29625
"9865",96215,-29625
"9866",96225,-29625
"9867",96235,-29625
"9868",96245,-29625
"9869",96255,-29625
"9870",96265,-29625
"9871",96275,-29625
"9872",96285,-29625
"9873",96295,-29625
"9874",96305,-29625
"9875",96315,-29625
"9876",96325,-29625
"9877",96335,-29625
"9878",96345,-29625
"9879",96355,-29625
"9880",96365,-29625
"9881",96375,-29625
"9882",96385,-29625
"9883",96395,-29625
"9884",96405,-29625
"9885",96415,-29625
"9886",96425,-29625
"9887",96435,-29625
"9888",96445,-29625
"9889",96455,-29625
"9890",96465,-29625
"9891",96475,-29625
"9892",96485,-29625
"9893",96495,-29625
"9894",96505,-29625
"9895",96515,-29625
"9896",96525,-29625
"9897",96535,-29625
"9898",96545,-29625
"9899",96555,-29625
"9900",96565,-29625
"9901",96575,-29625
"9902",96585,-29625
"9903",96595,-29625
"9904",96605,-29625
"9905",96615,-29625
"9906",96625,-29625
"9907",96635,-29625
"9908",96645,-29625
"9909",96655,-29625
"9910",96665,-29625
"9911",96675,-29625
"9912",96685,-29625
"9913",96695,-29625
"9914",96705,-29625
"9915",96715,-29625
"9916",96725,-29625
"9917",96735,-29625
"9918",96745,-29625
"9919",96755,-29625
"9920",96765,-29625
"9921",96775,-29625
"9922",96785,-29625
"9923",96795,-29625
"9924",96805,-29625
"9925",96815,-29625
"9926",96825,-29625
"9927",96835,-29625
"9928",96845,-29625
"9929",96855,-29625
"9930",96865,-29625
"9931",96875,-29625
"9932",96885,-29625
"9933",96895,-29625
"9934",96905,-29625
"9935",96915,-29625
"9936",96925,-29625
"9937",96935,-29625
"9938",96945,-29625
"9939",96955,-29625
"9940",96965,-29625
"9941",96975,-29625
"9942",96985,-29625
"9943",96995,-29625
"9944",97005,-29625
"9945",97015,-29625
"9946",97025,-29625
"9947",97035,-29625
"9948",97045,-29625
"9949",97055,-29625
"9950",97065,-29625
"9951",97075,-29625
"9952",97085,-29625
"9953",97095,-29625
"9954",97105,-29625
"9955",97115,-29625
"9956",97125,-29625
"9957",97135,-29625
"9958",97145,-29625
"9959",97155,-29625
"9960",97165,-29625
"9961",97175,-29625
"9962",97185,-29625
"9963",97195,-29625
"9964",97205,-29625
"9965",97215,-29625
"9966",97225,-29625
"9967",97235,-29625
"9968",97245,-29625
"9969",97255,-29625
"9970",97265,-29625
"9971",97275,-29625
"9972",97285,-29625
"9973",97295,-29625
"9974",97305,-29625
"9975",97315,-29625
"9976",97325,-29625
"9977",97335,-29625
"9978",97345,-29625
"9979",97355,-29625
"9980",97365,-29625
"9981",97375,-29625
"9982",97385,-29625
"9983",97395,-29625
"9984",97405,-29625
"9985",97415,-29625
"9986",97425,-29625
"9987",97435,-29625
"9988",97445,-29625
"9989",97455,-29625
"9990",97465,-29625
"9991",97475,-29625
"9992",97485,-29625
"9993",97495,-29625
"9994",97505,-29625
"9995",97515,-29625
"9996",97525,-29625
"9997",97535,-29625
"9998",97545,-29625
"9999",97555,-29625
"10000",97565,-29625
"10001",97575,-29625
"10002",97585,-29625
"10003",97595,-29625
"10004",97605,-29625
"10005",97615,-29625
"10006",97625,-29625
"10007",97635,-29625
"10008",97645,-29625
"10009",97655,-29625
"10010",97665,-29625
"10011",97675,-29625
"10012",97685,-29625
"10013",97695,-29625
"10014",97705,-29625
"10015",97715,-29625
"10016",97725,-29625
"10017",97735,-29625
"10018",97745,-29625
"10019",97755,-29625
"10020",97765,-29625
"10021",97775,-29625
"10022",97785,-29625
"10023",97795,-29625
"10024",97805,-29625
"10025",97815,-29625
"10026",97825,-29625
"10027",97835,-29625
"10028",97845,-29625
"10029",97855,-29625
"10030",97865,-29625
"10031",97875,-29625
"10032",97885,-29625
"10033",97895,-29625
"10034",97905,-29625
"10035",97915,-29625
"10036",97925,-29625
"10037",97935,-29625
"10038",97945,-29625
"10039",97955,-29625
"10040",97965,-29625
"10041",97975,-29625
"10042",97985,-29625
"10043",97995,-29625
"10044",98005,-29625
"10045",98015,-29625
"10046",98025,-29625
"10047",98035,-29625
"10048",98045,-29625
"10049",98055,-29625
"10050",98065,-29625
"10051",98075,-29625
"10052",98085,-29625
"10053",98095,-29625
"10054",98105,-29625
"10055",98115,-29625
"10056",98125,-29625
"10057",98135,-29625
"10058",98145,-29625
"10059",96015,-29615
"10060",96025,-29615
"10061",96035,-29615
"10062",96045,-29615
"10063",96055,-29615
"10064",96065,-29615
"10065",96075,-29615
"10066",96085,-29615
"10067",96095,-29615
"10068",96105,-29615
"10069",96115,-29615
"10070",96125,-29615
"10071",96135,-29615
"10072",96145,-29615
"10073",96155,-29615
"10074",96165,-29615
"10075",96175,-29615
"10076",96185,-29615
"10077",96195,-29615
"10078",96205,-29615
"10079",96215,-29615
"10080",96225,-29615
"10081",96235,-29615
"10082",96245,-29615
"10083",96255,-29615
"10084",96265,-29615
"10085",96275,-29615
"10086",96285,-29615
"10087",96295,-29615
"10088",96305,-29615
"10089",96315,-29615
"10090",96325,-29615
"10091",96335,-29615
"10092",96345,-29615
"10093",96355,-29615
"10094",96365,-29615
"10095",96375,-29615
"10096",96385,-29615
"10097",96395,-29615
"10098",96405,-29615
"10099",96415,-29615
"10100",96425,-29615
"10101",96435,-29615
"10102",96445,-29615
"10103",96455,-29615
"10104",96465,-29615
"10105",96475,-29615
"10106",96485,-29615
